person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_status
23,11.635151947212842,MORTGAGE,7.0,EDUCATION,A,8.987321812850125,5.79,0.07,0,2,0
26,11.608244735642321,RENT,10.0,EDUCATION,A,10.239995502805316,8.9,0.25,0,2,0
30,10.714439990727769,RENT,4.0,VENTURE,D,9.210440366976517,13.36,0.22,0,9,0
31,9.90353755128617,RENT,7.0,EDUCATION,C,7.824445930877619,12.53,0.13,1,10,0
21,9.952325334619427,RENT,2.0,VENTURE,A,8.517393171418904,6.91,0.24,0,4,0
23,10.862397063745467,MORTGAGE,3.0,EDUCATION,B,8.922791623969637,10.59,0.14,0,3,0
24,11.082157933374816,MORTGAGE,3.0,EDUCATION,A,8.987321812850125,5.99,0.12,0,2,0
46,11.289794413577894,MORTGAGE,13.0,HOMEIMPROVEMENT,D,9.90353755128617,14.54,0.25,0,13,0
29,11.184435286790631,RENT,4.0,EDUCATION,A,10.085850775128717,7.66,0.33,0,6,1
62,11.002116507732017,MORTGAGE,5.0,PERSONAL,A,9.680406499268875,8.9,0.27,0,19,0
48,11.170505576079114,RENT,5.0,PERSONAL,B,9.680406499268875,9.25,0.23,0,17,0
23,9.952325334619427,RENT,2.0,VENTURE,C,8.006700845440367,12.68,0.14,0,3,0
24,11.119897691565697,MORTGAGE,3.0,PERSONAL,A,8.006700845440367,7.88,0.04,0,4,0
33,10.645448706505872,RENT,4.0,MEDICAL,C,8.188966863648876,12.68,0.09,1,5,0
28,10.234265033343494,RENT,5.0,PERSONAL,C,8.46611040118692,13.57,0.17,0,5,0
34,12.100717685412471,MORTGAGE,9.0,EDUCATION,C,9.465060106725137,12.99,0.07,1,7,0
24,10.597659208142261,RENT,0.0,MEDICAL,C,8.853808274977197,13.23,0.17,1,3,0
36,11.082157933374816,RENT,7.0,MEDICAL,B,9.61587214452889,10.59,0.23,0,17,0
22,10.691967639914864,RENT,6.0,MEDICAL,B,9.210440366976517,10.65,0.23,0,4,0
25,10.651714599363029,RENT,3.0,DEBTCONSOLIDATION,B,8.006700845440367,10.71,0.07,0,2,0
31,11.532737896139919,MORTGAGE,5.0,EDUCATION,A,8.294299608857235,7.88,0.04,0,10,0
23,10.203629181337648,RENT,2.0,VENTURE,C,9.798182590890704,11.54,0.67,1,4,1
24,10.373522431293592,RENT,9.0,MEDICAL,A,8.188966863648876,7.49,0.11,0,3,0
23,10.824825525631796,RENT,6.0,EDUCATION,C,7.601402334583733,13.92,0.04,1,3,0
25,10.463131911491967,RENT,0.0,DEBTCONSOLIDATION,A,9.528866827722945,7.51,0.39,0,4,1
27,12.206077645517674,MORTGAGE,6.0,EDUCATION,A,9.210440366976517,7.51,0.05,0,10,0
23,11.736077016252437,RENT,7.0,EDUCATION,C,9.61587214452889,12.99,0.12,0,4,0
26,10.819798284210286,MORTGAGE,6.0,DEBTCONSOLIDATION,B,9.287394001418473,10.99,0.22,0,4,0
31,10.308985993422082,OWN,6.0,VENTURE,B,7.824445930877619,11.36,0.08,0,9,0
32,10.596659732783579,RENT,2.0,EDUCATION,B,8.594339400592892,11.11,0.14,0,5,0
23,10.714439990727769,RENT,7.0,EDUCATION,B,9.105090961257085,10.65,0.2,0,2,0
24,11.224042671941929,MORTGAGE,8.0,MEDICAL,B,9.546884034617925,9.99,0.16,0,2,1
22,11.164091131524941,RENT,6.0,MEDICAL,D,9.61587214452889,16.77,0.18,1,2,1
22,9.692828247710418,OWN,6.0,PERSONAL,B,7.601402334583733,12.42,0.12,0,3,0
21,10.308985993422082,RENT,3.0,MEDICAL,B,8.071218539969863,11.14,0.11,0,3,0
25,10.799595985047786,RENT,2.0,VENTURE,C,8.006700845440367,12.68,0.06,1,3,1
35,11.26770244632564,MORTGAGE,19.0,VENTURE,D,10.308985993422082,17.58,0.38,0,8,0
27,11.608244735642321,MORTGAGE,4.0,HOMEIMPROVEMENT,A,7.824445930877619,8.07,0.02,0,10,0
22,10.915106645867503,RENT,3.0,MEDICAL,A,7.696667081526462,5.79,0.04,0,4,0
23,10.757924157061597,MORTGAGE,7.0,MEDICAL,C,9.680406499268875,14.35,0.34,1,3,1
27,10.491301994830229,RENT,0.0,DEBTCONSOLIDATION,C,8.987321812850125,13.92,0.22,1,9,0
35,10.933124826700707,MORTGAGE,1.0,HOMEIMPROVEMENT,B,9.61587214452889,11.26,0.27,0,10,0
21,9.741027444837728,RENT,0.0,DEBTCONSOLIDATION,E,7.313886831633462,18.64,0.09,0,2,1
23,11.461642696843066,RENT,6.0,DEBTCONSOLIDATION,B,9.392745258631441,11.71,0.13,0,3,0
29,10.268165387743457,RENT,4.0,DEBTCONSOLIDATION,A,9.282754052485227,7.51,0.37,0,10,1
21,10.714439990727769,MORTGAGE,3.0,DEBTCONSOLIDATION,D,8.987321812850125,15.31,0.18,1,3,1
25,9.975854724662028,RENT,2.0,MEDICAL,C,8.922791623969637,11.34,0.35,0,2,1
28,11.429554725537322,MORTGAGE,8.0,PERSONAL,C,8.955577146281511,14.22,0.08,0,6,1
22,10.085850775128717,OWN,5.0,MEDICAL,B,8.987321812850125,9.91,0.33,0,2,0
24,10.915106645867503,MORTGAGE,1.0,MEDICAL,B,8.561401446080557,9.91,0.1,0,4,0
25,10.950824090522445,RENT,2.0,PERSONAL,A,9.15915233520675,6.17,0.17,0,3,0
24,11.813037464800539,MORTGAGE,5.0,HOMEIMPROVEMENT,A,9.082620630373812,6.03,0.07,0,2,0
30,10.596659732783579,RENT,9.0,MEDICAL,D,9.105090961257085,16.77,0.23,1,9,0
35,11.350371240731954,RENT,12.0,PERSONAL,A,9.741027444837728,7.88,0.2,0,6,0
24,10.985309671896763,RENT,5.0,MEDICAL,D,9.975854724662028,16.89,0.36,0,3,1
26,11.156264806643742,RENT,3.0,EDUCATION,C,7.601402334583733,12.84,0.03,1,2,0
27,11.652696102959753,MORTGAGE,11.0,PERSONAL,B,9.575052927597383,12.69,0.13,0,6,0
32,11.154835234271214,MORTGAGE,16.0,PERSONAL,B,9.798182590890704,11.49,0.26,0,8,0
29,10.691967639914864,RENT,8.0,VENTURE,A,9.305741456739435,7.29,0.25,0,6,0
30,11.277215789596893,MORTGAGE,11.0,DEBTCONSOLIDATION,C,9.90353755128617,13.72,0.25,0,10,0
24,10.714439990727769,RENT,1.0,DEBTCONSOLIDATION,B,9.392745258631441,10.99,0.27,0,3,0
23,11.264476926102367,MORTGAGE,0.0,VENTURE,D,10.12667110305036,15.58,0.32,1,3,0
22,10.518700218288165,RENT,4.0,EDUCATION,A,8.648396877031582,5.42,0.15,0,4,0
30,11.289794413577894,MORTGAGE,14.0,VENTURE,C,8.987321812850125,13.92,0.1,0,8,0
37,10.477203464850332,RENT,5.0,VENTURE,B,8.188966863648876,10.37,0.1,0,12,0
31,11.002116507732017,RENT,11.0,EDUCATION,B,9.61587214452889,11.71,0.25,0,7,0
22,10.819798284210286,RENT,6.0,EDUCATION,B,9.210440366976517,10.99,0.2,0,2,0
31,9.61587214452889,MORTGAGE,3.0,DEBTCONSOLIDATION,D,7.601402334583733,16.89,0.13,1,8,1
31,10.491301994830229,RENT,3.0,PERSONAL,B,9.210440366976517,10.65,0.28,0,5,0
27,11.002116507732017,RENT,0.0,DEBTCONSOLIDATION,B,8.699681400989514,9.25,0.1,0,9,0
21,9.43675855582405,RENT,4.0,HOMEIMPROVEMENT,A,7.824445930877619,7.88,0.2,0,2,1
21,10.768926997586153,RENT,5.0,MEDICAL,D,9.210440366976517,15.33,0.21,1,4,1
22,10.596559730283433,MORTGAGE,7.0,MEDICAL,B,8.699681400989514,12.42,0.15,0,4,0
30,10.524090921620362,MORTGAGE,0.0,MEDICAL,C,8.79497643168877,13.49,0.18,0,9,0
24,11.082157933374816,MORTGAGE,2.0,VENTURE,B,9.392745258631441,12.69,0.18,0,4,0
31,11.367911253546788,OWN,0.0,PERSONAL,C,10.12667110305036,13.57,0.29,1,10,0
31,10.308985993422082,RENT,1.0,DEBTCONSOLIDATION,A,8.630700432209832,7.74,0.19,0,7,0
28,10.62135173563291,RENT,11.0,PERSONAL,E,8.294299608857235,18.64,0.1,0,8,1
41,11.705205603408396,RENT,1.0,VENTURE,A,9.210440366976517,6.03,0.08,0,13,0
22,11.289794413577894,MORTGAGE,3.0,DEBTCONSOLIDATION,A,8.699681400989514,7.4,0.07,0,3,0
25,11.178920182912803,RENT,0.0,EDUCATION,B,8.881975184248867,10.95,0.1,0,4,0
32,11.944714374881176,MORTGAGE,11.0,DEBTCONSOLIDATION,B,9.90353755128617,11.83,0.13,0,6,0
29,10.595659257474393,MORTGAGE,13.0,EDUCATION,D,9.305741456739435,16.49,0.28,0,6,0
23,10.668978650219241,MORTGAGE,1.0,PERSONAL,A,9.105090961257085,9.63,0.21,0,2,0
24,11.034905792929415,RENT,4.0,HOMEIMPROVEMENT,C,7.601402334583733,13.49,0.03,1,3,0
46,10.915106645867503,MORTGAGE,3.0,VENTURE,B,9.61587214452889,10.37,0.27,0,11,0
33,11.407576060361786,MORTGAGE,4.0,DEBTCONSOLIDATION,C,9.392745258631441,12.98,0.13,0,6,0
28,11.982935344196433,OWN,12.0,PERSONAL,B,10.043292972227004,11.83,0.14,0,8,0
25,11.225256725762893,RENT,9.0,VENTURE,A,8.821142236331891,7.9,0.09,0,4,0
21,10.596659732783579,RENT,2.0,DEBTCONSOLIDATION,B,8.987321812850125,9.63,0.2,0,2,0
25,10.985309671896763,RENT,0.0,VENTURE,C,9.210440366976517,14.17,0.17,0,3,0
23,10.524090921620362,MORTGAGE,7.0,DEBTCONSOLIDATION,A,8.294299608857235,7.66,0.11,0,2,1
24,11.51293546492023,MORTGAGE,2.0,EDUCATION,B,8.94910546953925,10.74,0.08,0,2,0
23,11.034905792929415,RENT,3.0,EDUCATION,A,8.881975184248867,7.9,0.12,0,3,1
24,10.518700218288165,RENT,2.0,PERSONAL,B,8.853808274977197,9.99,0.19,0,2,0
26,10.915106645867503,RENT,0.0,EDUCATION,A,8.294299608857235,6.92,0.07,0,4,0
28,9.952325334619427,RENT,3.0,PERSONAL,A,6.90875477931522,7.49,0.05,0,9,0
23,11.082157933374816,MORTGAGE,7.0,EDUCATION,A,9.259225769705994,6.03,0.16,0,4,0
30,10.839600519357369,MORTGAGE,6.0,HOMEIMPROVEMENT,A,8.79497643168877,6.92,0.13,0,9,0
23,10.308985993422082,MORTGAGE,2.0,EDUCATION,E,9.392745258631441,16.45,0.4,1,3,0
24,11.066591486243142,MORTGAGE,5.0,VENTURE,B,8.699681400989514,10.75,0.09,0,3,0
24,10.915033917272405,RENT,5.0,MEDICAL,C,9.210440366976517,12.99,0.18,0,2,0
25,11.097425172408931,RENT,7.0,DEBTCONSOLIDATION,B,8.77971129020447,10.25,0.1,0,3,0
25,11.461642696843066,MORTGAGE,0.0,DEBTCONSOLIDATION,B,9.61587214452889,11.49,0.16,0,3,0
23,10.463131911491967,OWN,2.0,VENTURE,A,8.612685172875459,5.42,0.16,0,2,0
29,11.118741484979926,MORTGAGE,13.0,EDUCATION,B,9.45727857185611,11.49,0.19,0,8,0
40,11.178850352948738,RENT,0.0,EDUCATION,A,8.699681400989514,9.63,0.08,0,17,0
28,10.404293143019792,RENT,12.0,PERSONAL,C,8.987321812850125,14.65,0.24,0,9,1
29,11.04344969638154,RENT,6.0,VENTURE,C,9.105090961257085,13.49,0.14,0,6,0
27,11.034905792929415,RENT,2.0,PERSONAL,B,9.169622538697624,10.25,0.15,0,8,1
22,10.789339695269716,RENT,1.0,VENTURE,B,9.90353755128617,11.36,0.41,0,2,1
30,10.584081267024454,RENT,3.0,EDUCATION,A,8.843037724962366,7.88,0.18,0,9,0
22,11.127277689932466,MORTGAGE,6.0,MEDICAL,A,9.472781556562168,7.88,0.19,0,2,0
34,11.522885696764481,RENT,0.0,VENTURE,A,9.680406499268875,6.17,0.16,0,9,0
21,9.169622538697624,RENT,4.0,MEDICAL,B,7.773173680482536,10.0,0.25,0,3,1
27,11.289844411702974,RENT,1.0,VENTURE,C,8.517393171418904,13.47,0.06,1,9,0
22,10.385944565501662,RENT,5.0,PERSONAL,E,8.006700845440367,16.45,0.09,0,3,0
26,10.308985993422082,RENT,0.0,HOMEIMPROVEMENT,D,7.313886831633462,14.61,0.05,1,3,1
24,9.575052927597383,OWN,5.0,PERSONAL,A,8.699681400989514,7.49,0.42,0,3,1
22,10.571342565808699,RENT,2.0,PERSONAL,A,8.853808274977197,8.9,0.18,0,3,1
23,10.596659732783579,RENT,1.0,VENTURE,B,8.434028950155469,10.59,0.12,0,3,0
25,10.308985993422082,RENT,6.0,EDUCATION,D,8.294299608857235,16.49,0.13,1,3,0
27,11.002116507732017,MORTGAGE,4.0,VENTURE,A,8.987321812850125,7.88,0.13,0,8,0
30,10.778977123006351,RENT,0.0,PERSONAL,A,8.952346543226227,8.94,0.16,0,5,0
21,10.596659732783579,OWN,0.0,EDUCATION,C,7.824445930877619,14.27,0.06,0,2,0
39,11.350418300109132,MORTGAGE,1.0,PERSONAL,A,9.392745258631441,9.32,0.14,0,13,0
32,10.596659732783579,MORTGAGE,16.0,DEBTCONSOLIDATION,A,9.680406499268875,5.99,0.4,0,10,0
27,11.532737896139919,MORTGAGE,2.0,DEBTCONSOLIDATION,B,8.881975184248867,11.26,0.07,0,8,0
39,10.950824090522445,MORTGAGE,0.0,DEBTCONSOLIDATION,A,8.006700845440367,9.63,0.05,0,14,0
26,11.58989576532275,RENT,5.0,EDUCATION,D,7.601402334583733,16.29,0.02,0,4,0
29,9.97231374346598,MORTGAGE,1.0,EDUCATION,A,8.955577146281511,7.51,0.36,0,10,1
26,11.198173623395657,MORTGAGE,1.0,EDUCATION,B,9.61587214452889,10.38,0.21,0,4,0
39,12.645620288935495,MORTGAGE,13.0,DEBTCONSOLIDATION,D,9.61587214452889,15.65,0.05,1,11,1
35,10.404293143019792,RENT,2.0,VENTURE,C,8.936035096566041,15.27,0.23,0,6,0
26,10.714439990727769,RENT,5.0,MEDICAL,D,7.496097345175956,14.11,0.04,1,2,0
21,9.862717639992917,RENT,5.0,HOMEIMPROVEMENT,C,8.853808274977197,14.35,0.36,0,2,1
29,10.714439990727769,MORTGAGE,13.0,EDUCATION,A,9.472781556562168,9.63,0.29,0,9,0
27,10.645448706505872,RENT,1.0,MEDICAL,B,9.390659926099465,12.53,0.29,0,6,0
29,9.392745258631441,OWN,0.0,HOMEIMPROVEMENT,B,8.412054873292933,11.14,0.38,0,6,1
26,11.51293546492023,MORTGAGE,7.0,DEBTCONSOLIDATION,A,8.922791623969637,8.32,0.07,0,3,0
30,11.002116507732017,RENT,1.0,DEBTCONSOLIDATION,A,8.188966863648876,8.59,0.06,0,9,0
24,10.596659732783579,RENT,2.0,VENTURE,C,9.169622538697624,14.65,0.24,0,4,0
25,10.34164570459081,RENT,9.0,VENTURE,A,8.412054873292933,6.92,0.15,0,3,0
28,10.647826772357497,RENT,0.0,PERSONAL,B,8.502282578680484,11.49,0.12,0,7,0
40,11.156207662970246,OTHER,24.0,HOMEIMPROVEMENT,B,8.699681400989514,12.53,0.09,0,11,0
30,11.113834995610263,RENT,0.0,DEBTCONSOLIDATION,C,9.105090961257085,12.87,0.13,0,8,0
30,11.097425172408931,MORTGAGE,4.0,VENTURE,A,9.392745258631441,7.51,0.18,0,10,0
32,10.819798284210286,RENT,1.0,MEDICAL,B,9.60245002503719,10.83,0.3,0,5,0
50,10.981914140544825,MORTGAGE,12.0,DEBTCONSOLIDATION,E,9.99884318585288,17.74,0.37,0,15,1
23,10.691967639914864,RENT,1.0,EDUCATION,C,9.472781556562168,13.47,0.3,0,2,0
22,10.457401400981889,RENT,6.0,DEBTCONSOLIDATION,D,7.601402334583733,16.89,0.06,1,4,1
29,10.085850775128717,MORTGAGE,0.0,EDUCATION,B,8.294299608857235,10.59,0.17,0,10,0
32,11.695255355062795,MORTGAGE,0.0,HOMEIMPROVEMENT,A,8.79497643168877,7.49,0.06,0,7,0
30,11.904974309480183,RENT,8.0,PERSONAL,D,9.210440366976517,13.55,0.07,0,9,0
26,10.714439990727769,RENT,10.0,DEBTCONSOLIDATION,A,9.61587214452889,7.29,0.33,0,4,1
31,12.591338447675579,MORTGAGE,7.0,VENTURE,A,9.392745258631441,8.94,0.04,0,6,0
21,11.050905878263567,RENT,0.0,EDUCATION,B,8.294299608857235,11.49,0.06,0,3,0
21,10.225607282932941,RENT,4.0,EDUCATION,A,8.922791623969637,6.76,0.27,0,4,0
34,11.156264806643742,RENT,1.0,DEBTCONSOLIDATION,B,8.699681400989514,11.89,0.09,0,7,0
29,10.545367754151743,RENT,5.0,EDUCATION,A,6.90875477931522,7.88,0.03,0,9,0
24,10.491301994830229,RENT,1.0,DEBTCONSOLIDATION,A,8.188966863648876,7.29,0.1,0,2,0
30,10.491301994830229,MORTGAGE,3.0,HOMEIMPROVEMENT,B,7.783640596221253,10.65,0.07,0,10,0
22,11.184435286790631,RENT,4.0,PERSONAL,A,8.732465848349879,5.99,0.09,0,2,0
52,11.338583982516495,RENT,3.0,VENTURE,A,9.798182590890704,8.49,0.21,0,24,0
22,11.002116507732017,RENT,6.0,MEDICAL,B,8.699681400989514,11.99,0.1,0,3,0
22,9.798182590890704,RENT,6.0,MEDICAL,B,8.294299608857235,11.49,0.22,0,4,1
22,10.596659732783579,RENT,0.0,EDUCATION,C,8.699681400989514,12.87,0.15,1,3,0
23,11.461642696843066,MORTGAGE,0.0,VENTURE,B,9.210440366976517,9.91,0.11,0,3,0
46,11.218567827096358,MORTGAGE,0.0,VENTURE,C,9.259225769705994,12.09,0.14,0,13,0
28,9.639587108749145,RENT,2.0,PERSONAL,B,8.589699882202986,9.91,0.35,0,5,1
26,11.082157933374816,RENT,7.0,EDUCATION,D,8.699681400989514,16.49,0.09,1,2,0
28,11.225256725762893,RENT,0.0,VENTURE,A,8.635153989049803,6.91,0.07,0,5,0
24,10.308985993422082,RENT,2.0,DEBTCONSOLIDATION,A,7.601402334583733,7.66,0.07,0,3,0
22,10.819798284210286,MORTGAGE,6.0,EDUCATION,B,8.987321812850125,11.12,0.16,0,4,0
28,10.819798284210286,RENT,4.0,PERSONAL,A,9.61587214452889,7.49,0.3,0,6,0
28,11.137024013460758,RENT,7.0,DEBTCONSOLIDATION,B,9.952325334619427,12.69,0.31,0,8,1
31,12.206077645517674,RENT,5.0,HOMEIMPROVEMENT,B,9.61587214452889,11.36,0.07,0,8,0
26,11.177466714598282,MORTGAGE,10.0,HOMEIMPROVEMENT,B,8.922791623969637,10.99,0.1,0,3,0
24,11.041336579870135,RENT,4.0,DEBTCONSOLIDATION,D,9.90353755128617,14.84,0.32,0,4,1
22,10.518700218288165,MORTGAGE,7.0,MEDICAL,B,8.188966863648876,11.71,0.1,0,2,0
26,11.561725152903833,MORTGAGE,9.0,VENTURE,B,9.392745258631441,10.99,0.11,0,2,0
22,10.819798284210286,OWN,3.0,EDUCATION,A,8.517393171418904,7.29,0.1,0,4,0
35,11.350418300109132,RENT,1.0,DEBTCONSOLIDATION,A,8.188966863648876,7.51,0.04,0,6,0
29,11.264476926102367,MORTGAGE,2.0,PERSONAL,A,9.798182590890704,6.62,0.23,0,5,0
21,9.852246888342531,RENT,3.0,EDUCATION,C,8.294299608857235,14.35,0.21,1,3,1
28,11.369666916587123,RENT,5.0,HOMEIMPROVEMENT,B,9.90353755128617,11.58,0.23,0,5,1
36,11.049317340813348,MORTGAGE,5.0,MEDICAL,C,8.740496729931813,13.49,0.08,0,12,1
26,11.532737896139919,RENT,5.0,MEDICAL,A,9.210440366976517,8.59,0.1,0,2,0
31,11.502885230075814,RENT,0.0,HOMEIMPROVEMENT,C,8.644002038279933,13.23,0.06,1,8,0
23,10.491301994830229,RENT,5.0,MEDICAL,B,9.210440366976517,9.99,0.28,0,4,0
24,11.736077016252437,RENT,3.0,DEBTCONSOLIDATION,C,8.006700845440367,14.72,0.02,1,3,0
23,11.049317340813348,RENT,1.0,MEDICAL,E,9.680406499268875,16.35,0.22,0,4,1
45,10.422311107413181,OWN,14.0,VENTURE,A,8.294299608857235,6.39,0.12,0,11,0
40,10.896757843893464,RENT,7.0,PERSONAL,B,9.392745258631441,10.62,0.22,0,14,0
24,10.819798284210286,RENT,1.0,DEBTCONSOLIDATION,A,9.210440366976517,7.51,0.2,0,4,0
23,9.99884318585288,RENT,1.0,VENTURE,C,7.601402334583733,13.99,0.09,0,2,0
22,10.432614677472031,RENT,4.0,MEDICAL,A,9.210440366976517,8.32,0.29,0,2,1
50,12.206077645517674,RENT,1.0,PERSONAL,B,8.853808274977197,10.99,0.04,0,15,0
27,11.5387588900012,RENT,4.0,MEDICAL,C,9.798182590890704,13.99,0.15,1,7,1
23,11.835016210489899,MORTGAGE,7.0,PERSONAL,B,7.901377353792616,11.86,0.02,0,2,0
25,11.002116507732017,MORTGAGE,7.0,EDUCATION,D,9.392745258631441,16.77,0.2,0,4,0
55,11.719947764402807,MORTGAGE,3.0,PERSONAL,B,9.210440366976517,10.99,0.08,0,26,0
42,10.839600519357369,OWN,6.0,VENTURE,B,9.798182590890704,9.91,0.35,0,13,0
22,11.748005492256807,RENT,1.0,DEBTCONSOLIDATION,C,9.862717639992917,13.79,0.15,0,4,0
24,10.757924157061597,RENT,8.0,VENTURE,E,9.61587214452889,18.64,0.32,0,4,1
29,11.51293546492023,MORTGAGE,2.0,PERSONAL,C,8.517393171418904,15.96,0.05,0,8,0
22,11.23850177707664,RENT,6.0,EDUCATION,B,8.853808274977197,11.12,0.09,0,2,0
26,11.314486721293981,MORTGAGE,5.0,EDUCATION,C,6.90875477931522,14.27,0.01,1,2,0
38,10.778977123006351,OWN,4.0,VENTURE,A,8.936035096566041,7.88,0.16,0,11,0
23,10.404293143019792,RENT,2.0,VENTURE,A,8.853808274977197,7.9,0.21,0,2,0
23,10.915106645867503,MORTGAGE,1.0,EDUCATION,B,9.210440366976517,10.75,0.18,0,4,0
27,10.085850775128717,RENT,0.0,DEBTCONSOLIDATION,C,8.294299608857235,12.87,0.17,0,10,0
33,12.560247968016562,MORTGAGE,0.0,DEBTCONSOLIDATION,C,9.210440366976517,13.99,0.04,0,7,0
57,11.25656116466435,RENT,4.0,PERSONAL,A,8.798756582859841,7.66,0.09,0,27,0
25,11.626263078808801,MORTGAGE,0.0,HOMEIMPROVEMENT,A,9.680406499268875,6.99,0.14,0,4,0
28,11.695255355062795,MORTGAGE,12.0,HOMEIMPROVEMENT,A,8.699681400989514,7.74,0.05,0,5,0
25,11.918397239722838,MORTGAGE,9.0,MEDICAL,B,10.12667110305036,10.37,0.17,0,2,0
25,9.458527693729824,OWN,0.0,DEBTCONSOLIDATION,C,8.006700845440367,12.87,0.23,1,4,1
32,10.21778721289218,MORTGAGE,3.0,HOMEIMPROVEMENT,C,7.601402334583733,12.99,0.07,1,9,1
23,10.126511096649761,MORTGAGE,4.0,EDUCATION,B,8.517393171418904,12.69,0.2,0,2,0
25,11.289794413577894,RENT,9.0,VENTURE,B,7.601402334583733,11.49,0.03,0,3,0
22,11.164091131524941,RENT,4.0,MEDICAL,E,9.392745258631441,15.68,0.14,0,3,1
32,10.657282884047461,RENT,3.0,PERSONAL,C,8.383890344101816,12.23,0.1,1,5,0
31,10.473138533353255,MORTGAGE,15.0,DEBTCONSOLIDATION,A,9.105090961257085,6.03,0.25,0,5,0
23,10.268165387743457,RENT,0.0,DEBTCONSOLIDATION,A,8.699681400989514,8.94,0.21,0,3,0
22,10.518700218288165,RENT,3.0,PERSONAL,B,9.61587214452889,10.25,0.41,0,4,1
28,11.408464544555239,MORTGAGE,9.0,HOMEIMPROVEMENT,A,8.612685172875459,7.49,0.06,0,6,0
27,10.596659732783579,RENT,11.0,MEDICAL,A,9.90353755128617,6.91,0.5,0,5,1
21,10.134638955251866,RENT,1.0,PERSONAL,A,8.294299608857235,8.49,0.16,0,4,0
23,11.362114203075018,MORTGAGE,2.0,PERSONAL,A,9.61587214452889,6.03,0.17,0,2,0
46,11.002116507732017,MORTGAGE,7.0,PERSONAL,A,8.188966863648876,6.99,0.06,0,13,0
28,9.510519035757246,OWN,0.0,PERSONAL,A,8.81001204797317,9.63,0.5,0,5,1
28,11.407576060361786,MORTGAGE,12.0,EDUCATION,B,9.952325334619427,11.36,0.23,0,8,0
25,10.505094936455558,MORTGAGE,7.0,DEBTCONSOLIDATION,A,8.071218539969863,9.63,0.09,0,3,0
24,11.680987503016127,RENT,1.0,PERSONAL,C,9.61587214452889,12.68,0.13,0,4,0
22,10.778977123006351,RENT,0.0,EDUCATION,A,6.90875477931522,7.29,0.02,0,4,0
22,11.002116507732017,MORTGAGE,3.0,VENTURE,A,8.517393171418904,7.9,0.08,0,2,0
31,10.518700218288165,MORTGAGE,12.0,VENTURE,C,9.99884318585288,12.73,0.59,1,6,0
26,10.915106645867503,MORTGAGE,8.0,VENTURE,B,8.853808274977197,12.53,0.13,0,4,0
23,9.952325334619427,OWN,4.0,VENTURE,C,8.249575150000199,14.65,0.18,0,4,0
24,11.49273296168228,OWN,8.0,VENTURE,A,9.392745258631441,7.49,0.12,0,2,0
33,10.819798284210286,MORTGAGE,8.0,MEDICAL,A,8.294299608857235,5.42,0.08,0,10,0
23,9.65509029374725,RENT,0.0,VENTURE,D,7.0909098220799835,14.91,0.08,0,4,1
34,10.344191096070311,MORTGAGE,3.0,EDUCATION,A,8.909370405197466,7.51,0.24,0,6,0
26,10.53212287826962,RENT,6.0,DEBTCONSOLIDATION,C,9.491828300264636,13.49,0.35,1,3,1
27,12.524530013005734,RENT,7.0,HOMEIMPROVEMENT,D,9.210440366976517,14.91,0.04,1,10,0
23,11.559207725070786,MORTGAGE,3.0,DEBTCONSOLIDATION,D,10.12667110305036,14.11,0.24,1,2,1
29,10.39821428171237,RENT,13.0,MEDICAL,E,9.392745258631441,16.45,0.37,0,9,1
25,11.002116507732017,OWN,4.0,HOMEIMPROVEMENT,A,8.77971129020447,6.17,0.11,0,3,0
21,10.524090921620362,RENT,2.0,MEDICAL,A,8.537191877922927,7.49,0.14,0,4,0
29,10.50613546228876,MORTGAGE,2.0,PERSONAL,A,7.824445930877619,6.62,0.07,0,7,0
24,10.34164570459081,RENT,7.0,VENTURE,E,8.853808274977197,16.63,0.23,1,2,0
24,11.082157933374816,RENT,0.0,EDUCATION,B,8.188966863648876,10.59,0.06,0,2,0
29,11.002116507732017,MORTGAGE,13.0,MEDICAL,A,9.510519035757246,7.51,0.23,0,5,0
25,10.310151941219775,RENT,9.0,MEDICAL,C,6.90875477931522,12.87,0.03,1,2,0
25,10.859018228147887,MORTGAGE,3.0,PERSONAL,A,8.699681400989514,8.49,0.12,0,3,0
27,10.673618922112436,RENT,0.0,VENTURE,A,9.392745258631441,8.94,0.28,0,5,0
25,10.308985993422082,MORTGAGE,3.0,HOMEIMPROVEMENT,A,9.392745258631441,5.99,0.4,0,4,1
22,11.06665398721974,MORTGAGE,6.0,MEDICAL,B,8.853808274977197,10.38,0.11,0,4,0
22,11.042873834572456,RENT,6.0,PERSONAL,B,9.210440366976517,11.89,0.16,0,3,1
27,10.633472802314019,OWN,11.0,VENTURE,A,8.412054873292933,7.49,0.11,0,5,0
23,10.571342565808699,RENT,3.0,HOMEIMPROVEMENT,B,8.987321812850125,11.36,0.21,0,3,1
22,11.719947764402807,MORTGAGE,6.0,EDUCATION,A,8.853808274977197,7.51,0.06,0,4,0
40,11.043577620650547,MORTGAGE,5.0,MEDICAL,F,8.922791623969637,19.04,0.1,1,12,1
32,11.561725152903833,MORTGAGE,5.0,EDUCATION,A,9.401043372798053,5.99,0.12,0,6,0
24,10.985309671896763,MORTGAGE,3.0,DEBTCONSOLIDATION,C,8.824824939175638,12.53,0.12,1,4,1
